"SXC","SunCoke Energy, Inc.","3.59","$297.14M","2011","Basic Industries","Steel/Iron Ore","https://old.nasdaq.com/symbol/sxc",""
"SU","Suncor Energy  Inc.","14.54","$22.18B","n/a","Energy","Integrated oil Companies","https://old.nasdaq.com/symbol/su",""
"STG","Sunlands Technology Group","1.51","$254.03M","2018","Consumer Services","Other Consumer Services","https://old.nasdaq.com/symbol/stg",""
"NOVA","Sunnova Energy International Inc.","32.44","$3.04B","2019","Public Utilities","Power Generation","https://old.nasdaq.com/symbol/nova",""
"SUN","Sunoco LP","25.21","$2.09B","2012","Energy","Integrated oil Companies","https://old.nasdaq.com/symbol/sun",""
"SHO","Sunstone Hotel Investors, Inc.","9.86","$2.13B","2004","Consumer Services","Hotels/Resorts","https://old.nasdaq.com/symbol/sho",""
"SHO^E","Sunstone Hotel Investors, Inc.","24.43","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/sho^e",""
"SHO^F","Sunstone Hotel Investors, Inc.","24.36","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/sho^f",""
"SUP","Superior Industries International, Inc.","2.57","$65.77M","n/a","Capital Goods","Auto Parts:O.E.M.","https://old.nasdaq.com/symbol/sup",""
"SPNV.U","Supernova Partners Acquisition Company, Inc.","n/a","n/a","2020","n/a","n/a","https://old.nasdaq.com/symbol/spnv.u",""
"SOAC","Sustainable Opportunities Acquisition Corp.","9.86","$369.75M","2020","Finance","Business Services","https://old.nasdaq.com/symbol/soac",""
"SOAC.U","Sustainable Opportunities Acquisition Corp.","n/a","n/a","2020","n/a","n/a","https://old.nasdaq.com/symbol/soac.u",""
"SOAC.WS","Sustainable Opportunities Acquisition Corp.","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/soac.ws",""
"SUZ","Suzano S.A.","9.01","$12.16B","2018","Basic Industries","Paper","https://old.nasdaq.com/symbol/suz",""
"SWZ","Swiss Helvetia Fund, Inc. (The)","8.25","$109.41M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/swz",""
"SWCH","Switch, Inc.","14.66","$3.53B","2017","Technology","Computer Software: Programming, Data Processing","https://old.nasdaq.com/symbol/swch",""
"SBE","Switchback Energy Acquisition Corporation","16.88","$662.79M","2019","Capital Goods","Industrial Specialties","https://old.nasdaq.com/symbol/sbe",""
"SBE.U","Switchback Energy Acquisition Corporation","n/a","n/a","2019","n/a","n/a","https://old.nasdaq.com/symbol/sbe.u",""
"SBE.WS","Switchback Energy Acquisition Corporation","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/sbe.ws",""
"SYF","Synchrony Financial","29.85","$17.43B","2014","Finance","Finance: Consumer Services","https://old.nasdaq.com/symbol/syf",""
"SYF^A","Synchrony Financial","25.8944","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/syf^a",""
"SNX","Synnex Corporation","149.23","$7.69B","2003","Technology","Retail: Computer Software & Peripheral Equipment","https://old.nasdaq.com/symbol/snx",""
"SNV","Synovus Financial Corp.","30.25","$4.46B","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/snv",""
"SNV^D","Synovus Financial Corp.","26.4401","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/snv^d",""
"SNV^E","Synovus Financial Corp.","26.43","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/snv^e",""
"GJP","Synthetic Fixed-Income Securities, Inc.","23.9","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/gjp",""
"GJR","Synthetic Fixed-Income Securities, Inc.","22.95","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/gjr",""
"GJT","Synthetic Fixed-Income Securities, Inc.","19.84","n/a","n/a","Finance","Finance: Consumer Services","https://old.nasdaq.com/symbol/gjt",""
"SYY","Sysco Corporation","71.08","$36.21B","n/a","Consumer Non-Durables","Food Distributors","https://old.nasdaq.com/symbol/syy",""
"SYX","Systemax Inc.","28.22","$1.06B","n/a","Capital Goods","Industrial Machinery/Components","https://old.nasdaq.com/symbol/syx",""
"TWND","Tailwind Acquisition Corp.","9.65","n/a","2020","Finance","Business Services","https://old.nasdaq.com/symbol/twnd",""
"TWND.U","Tailwind Acquisition Corp.","n/a","n/a","2020","n/a","n/a","https://old.nasdaq.com/symbol/twnd.u",""
"TWND.WS","Tailwind Acquisition Corp.","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/twnd.ws",""
"TWN","Taiwan Fund, Inc. (The)","25.02","$187.17M","1986","n/a","n/a","https://old.nasdaq.com/symbol/twn",""
"TSM","Taiwan Semiconductor Manufacturing Company Ltd.","89.03","$461.72B","1997","Technology","Semiconductors","https://old.nasdaq.com/symbol/tsm",""
"TAK","Takeda Pharmaceutical Company Limited","16.79","$52.5B","2018","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/tak",""
"TAL","TAL Education Group","71.32","$42.82B","n/a","Consumer Services","Other Consumer Services","https://old.nasdaq.com/symbol/tal",""
"TALO","Talos Energy, Inc.","6.96","$508.29M","2018","Energy","Oil & Gas Production","https://old.nasdaq.com/symbol/talo",""
"SKT","Tanger Factory Outlet Centers, Inc.","8.36","$781.27M","1993","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/skt",""
"TPR","Tapestry, Inc.","24.93","$6.92B","n/a","Consumer Non-Durables","Apparel","https://old.nasdaq.com/symbol/tpr",""
"NGLS^A","Targa Resources Partners LP","23.7","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ngls^a",""
"TRGP","Targa Resources, Inc.","19.57","$4.48B","2010","Public Utilities","Natural Gas Distribution","https://old.nasdaq.com/symbol/trgp",""
"TGT","Target Corporation","154.91","$77.55B","n/a","Consumer Services","Department/Specialty Retail Stores","https://old.nasdaq.com/symbol/tgt",""
"TARO","Taro Pharmaceutical Industries Ltd.","59.06","$2.26B","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/taro",""
"TTM","Tata Motors Ltd","10.2","$7.34B","n/a","Capital Goods","Auto Manufacturing","https://old.nasdaq.com/symbol/ttm",""
"TCO","Taubman Centers, Inc.","36.02","$2.22B","1992","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/tco",""
"TCO^J","Taubman Centers, Inc.","23.18","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/tco^j",""
"TCO^K","Taubman Centers, Inc.","22.94","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/tco^k",""
"TMHC","Taylor Morrison Home Corporation","22.67","$2.95B","2013","Capital Goods","Homebuilding","https://old.nasdaq.com/symbol/tmhc",""
"TRP","TC Energy Corporation","41.01","$38.55B","n/a","Public Utilities","Natural Gas Distribution","https://old.nasdaq.com/symbol/trp",""
"TCP","TC PipeLines, LP","28.64","$2.04B","n/a","Public Utilities","Natural Gas Distribution","https://old.nasdaq.com/symbol/tcp",""
"TSI","TCW Strategic Income Fund, Inc.","5.67","$270.72M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/tsi",""
"TEL","TE Connectivity Ltd.","105.86","$35B","n/a","Technology","Electronic Components","https://old.nasdaq.com/symbol/tel",""
"TISI","Team, Inc.","6.65","$203.67M","n/a","Consumer Services","Other Consumer Services","https://old.nasdaq.com/symbol/tisi",""
"FTI","TechnipFMC plc","7.25","$3.26B","n/a","Energy","Metal Fabrications","https://old.nasdaq.com/symbol/fti",""
"TECK","Teck Resources Ltd","15.12","$8.03B","n/a","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","https://old.nasdaq.com/symbol/teck",""
"TK","Teekay Corporation","2.01","$203.23M","n/a","Transportation","Marine Transportation","https://old.nasdaq.com/symbol/tk",""
"TGP","Teekay LNG Partners L.P.","11.3","$982.48M","2005","Consumer Services","Marine Transportation","https://old.nasdaq.com/symbol/tgp",""
"TGP^A","Teekay LNG Partners L.P.","25.16","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/tgp^a",""
"TGP^B","Teekay LNG Partners L.P.","23.49","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/tgp^b",""
"TNK","Teekay Tankers Ltd.","10.82","$364.63M","2007","Consumer Services","Marine Transportation","https://old.nasdaq.com/symbol/tnk",""
"TGNA","TEGNA Inc.","13.67","$2.99B","n/a","Consumer Services","Broadcasting","https://old.nasdaq.com/symbol/tgna",""
"TRC","Tejon Ranch Co","14.15","$371.25M","n/a","Finance","Real Estate","https://old.nasdaq.com/symbol/trc",""
"HQH","Tekla Healthcare Investors","20.97","$903.45M","1987","n/a","n/a","https://old.nasdaq.com/symbol/hqh",""
"THQ","Tekla Healthcare Opportunies Fund","18.85","$779.27M","2014","n/a","n/a","https://old.nasdaq.com/symbol/thq",""
"HQL","Tekla Life Sciences Investors","17.74","$416.8M","1992","n/a","n/a","https://old.nasdaq.com/symbol/hql",""
"THW","Tekla World Healthcare Fund","14.75","$444.01M","2015","n/a","n/a","https://old.nasdaq.com/symbol/thw",""
"TDOC","Teladoc Health, Inc.","177.98","$25.75B","2015","Health Care","Medical/Nursing Services","https://old.nasdaq.com/symbol/tdoc",""
"TEO","Telecom Argentina Stet - France Telecom S.A.","7.22","$3.11B","n/a","Public Utilities","Telecommunications Equipment","https://old.nasdaq.com/symbol/teo",""
"TDY","Teledyne Technologies Incorporated","364.12","$13.43B","n/a","Capital Goods","Industrial Machinery/Components","https://old.nasdaq.com/symbol/tdy",""
"TFX","Teleflex Incorporated","363.96","$16.95B","n/a","Health Care","Medical/Dental Instruments","https://old.nasdaq.com/symbol/tfx",""
"VIV","Telefonica Brasil S.A.","8.25","$13.93B","n/a","Public Utilities","Telecommunications Equipment","https://old.nasdaq.com/symbol/viv",""
"TEF","Telefonica SA","3.78","$19.85B","1988","Public Utilities","Telecommunications Equipment","https://old.nasdaq.com/symbol/tef",""
"TDA","Telephone and Data Systems, Inc.","25.17","n/a","n/a","Public Utilities","Telecommunications Equipment","https://old.nasdaq.com/symbol/tda",""
"TDE","Telephone and Data Systems, Inc.","25.82","n/a","n/a","Public Utilities","Telecommunications Equipment","https://old.nasdaq.com/symbol/tde",""
"TDI","Telephone and Data Systems, Inc.","25.764","n/a","n/a","Public Utilities","Telecommunications Equipment","https://old.nasdaq.com/symbol/tdi",""
"TDJ","Telephone and Data Systems, Inc.","25.7501","n/a","n/a","Public Utilities","Telecommunications Equipment","https://old.nasdaq.com/symbol/tdj",""
"TDS","Telephone and Data Systems, Inc.","18.34","$2.1B","n/a","Public Utilities","Telecommunications Equipment","https://old.nasdaq.com/symbol/tds",""
"TU","TELUS Corporation","18.47","$23.72B","n/a","Public Utilities","Telecommunications Equipment","https://old.nasdaq.com/symbol/tu",""
"TDF","Templeton Dragon Fund, Inc.","25.2","$851.86M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/tdf",""
"EMF","Templeton Emerging Markets Fund","16.99","$276.14M","1987","n/a","n/a","https://old.nasdaq.com/symbol/emf",""
"TEI","Templeton Emerging Markets Income Fund, Inc.","7.47","$358.55M","1993","n/a","n/a","https://old.nasdaq.com/symbol/tei",""
"GIM","Templeton Global Income Fund, Inc.","5.23","$701.57M","1988","n/a","n/a","https://old.nasdaq.com/symbol/gim",""
"TPX","Tempur Sealy International, Inc.","87.4","$4.51B","2003","Consumer Durables","Home Furnishings","https://old.nasdaq.com/symbol/tpx",""
"TS","Tenaris S.A.","13.12","$7.74B","n/a","Basic Industries","Steel/Iron Ore","https://old.nasdaq.com/symbol/ts",""
"TME","Tencent Music Entertainment Group","15.12","$25.36B","2018","Consumer Services","Broadcasting","https://old.nasdaq.com/symbol/tme",""
"THC","Tenet Healthcare Corporation","32.18","$3.4B","n/a","Health Care","Hospital/Nursing Management","https://old.nasdaq.com/symbol/thc",""
"TNC","Tennant Company","67.43","$1.25B","n/a","Technology","Industrial Machinery/Components","https://old.nasdaq.com/symbol/tnc",""
"TEN","Tenneco Inc.","8.3","$674.48M","n/a","Capital Goods","Auto Parts:O.E.M.","https://old.nasdaq.com/symbol/ten",""
"TVC","Tennessee Valley Authority","26.54","n/a","n/a","Public Utilities","Electric Utilities: Central","https://old.nasdaq.com/symbol/tvc",""
"TVE","Tennessee Valley Authority","26.25","n/a","n/a","Public Utilities","Electric Utilities: Central","https://old.nasdaq.com/symbol/tve",""
"TDC","Teradata Corporation","20.45","$2.23B","n/a","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/tdc",""
"TEX","Terex Corporation","29.26","$2.03B","n/a","Capital Goods","Construction/Ag Equipment/Trucks","https://old.nasdaq.com/symbol/tex",""
"TMX","Terminix Global Holdings, Inc.","46.57","$6.15B","2014","Consumer Services","Other Consumer Services","https://old.nasdaq.com/symbol/tmx",""
"TX","Ternium S.A.","22.26","$4.37B","n/a","Basic Industries","Steel/Iron Ore","https://old.nasdaq.com/symbol/tx",""
"TRNO","Terreno Realty Corporation","57.39","$3.92B","2010","Finance","Real Estate","https://old.nasdaq.com/symbol/trno",""
"TTI","Tetra Technologies, Inc.","0.613","$77.22M","n/a","Energy","Oil & Gas Production","https://old.nasdaq.com/symbol/tti",""
"TEVA","Teva Pharmaceutical Industries Limited","9.67","$10.6B","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/teva",""
"TPL","Texas Pacific Land Trust","574.98","$4.46B","n/a","Energy","Oil & Gas Production","https://old.nasdaq.com/symbol/tpl",""
"TGH","Textainer Group Holdings Limited","15","$799.49M","2007","Technology","Diversified Commercial Services","https://old.nasdaq.com/symbol/tgh",""
"TXT","Textron Inc.","42.49","$9.72B","n/a","Capital Goods","Aerospace","https://old.nasdaq.com/symbol/txt",""
"TFII","TFI International Inc.","48.27","$4.51B","n/a","n/a","n/a","https://old.nasdaq.com/symbol/tfii",""
"AES","The AES Corporation","20.97","$13.95B","n/a","Basic Industries","Electric Utilities: Central","https://old.nasdaq.com/symbol/aes",""
"AZEK","The AZEK Company Inc.","33.45","$5.17B","2020","Consumer Non-Durables","Plastic Products","https://old.nasdaq.com/symbol/azek",""
"BK","The Bank Of New York Mellon Corporation ","39.16","$34.7B","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/bk",""
"BK^C","The Bank Of New York Mellon Corporation ","25.32","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/bk^c",""
"BX","The Blackstone Group Inc.","56.04","$39.26B","2007","Finance","Investment Managers","https://old.nasdaq.com/symbol/bx",""
"CEE","The Central and Eastern Europe Fund, Inc.","21.72","$145.65M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/cee",""
"SCHW","The Charles Schwab Corporation","44.96","$84.35B","n/a","Finance","Investment Bankers/Brokers/Service","https://old.nasdaq.com/symbol/schw",""
"SCHW^C","The Charles Schwab Corporation","25.41","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/schw^c",""
"SCHW^D","The Charles Schwab Corporation","25.99","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/schw^d",""
"COO","The Cooper Companies, Inc. ","351.74","$18.76B","n/a","Health Care","Ophthalmic Goods","https://old.nasdaq.com/symbol/coo",""
"GDV","The Gabelli Dividend & Income Trust","19.69","$1.78B","2003","n/a","n/a","https://old.nasdaq.com/symbol/gdv",""
"GDV^G","The Gabelli Dividend & Income Trust","25.87","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/gdv^g",""
"GDV^H","The Gabelli Dividend & Income Trust","27.48","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/gdv^h",""
"GRX","The Gabelli Healthcare & Wellness Trust","10.9","$197.41M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/grx",""
"GRX^B","The Gabelli Healthcare & Wellness Trust","25.81","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/grx^b",""
"GDL","The GDL Fund","8.45","$121.75M","2007","n/a","n/a","https://old.nasdaq.com/symbol/gdl",""
"GDL^C","The GDL Fund","51.03","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/gdl^c",""
"THG","The Hanover Insurance Group, Inc.","109.08","$3.97B","n/a","Finance","Property-Casualty Insurers","https://old.nasdaq.com/symbol/thg",""
"TRV","The Travelers Companies, Inc.","134.28","$34.01B","n/a","Finance","Property-Casualty Insurers","https://old.nasdaq.com/symbol/trv",""
"TMO","Thermo Fisher Scientific Inc","484.99","$192.22B","n/a","Capital Goods","Industrial Machinery/Components","https://old.nasdaq.com/symbol/tmo",""
"THR","Thermon Group Holdings, Inc.","12.84","$425.88M","2011","Energy","Industrial Machinery/Components","https://old.nasdaq.com/symbol/thr",""
"TPRE","Third Point Reinsurance Ltd.","8.71","$832.06M","2013","Finance","Property-Casualty Insurers","https://old.nasdaq.com/symbol/tpre",""
"TRI","Thomson Reuters Corp","84.27","$41.84B","n/a","Consumer Services","Publishing","https://old.nasdaq.com/symbol/tri",""
"THO","Thor Industries, Inc.","80.29","$4.45B","n/a","Consumer Non-Durables","Homebuilding","https://old.nasdaq.com/symbol/tho",""
"TDW","Tidewater Inc.","7","$282.54M","2017","Consumer Services","Marine Transportation","https://old.nasdaq.com/symbol/tdw",""
"TDW.WS.A","Tidewater Inc.","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/tdw.ws.a",""
"TDW.WS.B","Tidewater Inc.","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/tdw.ws.b",""
"TIF","Tiffany & Co.","131.16","$15.92B","1987","Consumer Services","Consumer Specialties","https://old.nasdaq.com/symbol/tif",""
"TLYS","Tilly&#39;s, Inc.","7.35","$218.88M","2012","Consumer Services","Clothing/Shoe/Accessory Stores","https://old.nasdaq.com/symbol/tlys",""
"TIMB","TIM S.A.","11.86","$5.74B","2020","Public Utilities","Telecommunications Equipment","https://old.nasdaq.com/symbol/timb",""
"TKR","Timken Company (The)","67.71","$5.1B","n/a","Capital Goods","Metal Fabrications","https://old.nasdaq.com/symbol/tkr",""
"TMST","TimkenSteel Corporation","4.3","$194.15M","2014","Basic Industries","Steel/Iron Ore","https://old.nasdaq.com/symbol/tmst",""
"TWI","Titan International, Inc.","4.06","$249.19M","n/a","Basic Industries","Steel/Iron Ore","https://old.nasdaq.com/symbol/twi",""
"TJX","TJX Companies, Inc. (The)","60.9","$73.02B","n/a","Consumer Services","Clothing/Shoe/Accessory Stores","https://old.nasdaq.com/symbol/tjx",""
"TOL","Toll Brothers, Inc.","41.18","$5.2B","n/a","Capital Goods","Homebuilding","https://old.nasdaq.com/symbol/tol",""
"TR","Tootsie Roll Industries, Inc.","29.42","$1.96B","n/a","Consumer Non-Durables","Specialty Foods","https://old.nasdaq.com/symbol/tr",""
"BLD","TopBuild Corp.","154.83","$5.11B","2015","Basic Industries","Engineering & Construction","https://old.nasdaq.com/symbol/bld",""
"TTC","Toro Company (The)","84.33","$9.05B","n/a","Capital Goods","Tools/Hardware","https://old.nasdaq.com/symbol/ttc",""
"TD","Toronto Dominion Bank (The)","48.31","$87.54B","n/a","Finance","Commercial Banks","https://old.nasdaq.com/symbol/td",""
"SNPR","Tortoise Acquisition Corp. II","10","$431.25M","2020","Finance","Business Services","https://old.nasdaq.com/symbol/snpr",""
"SNPR.U","Tortoise Acquisition Corp. II","n/a","n/a","2020","n/a","n/a","https://old.nasdaq.com/symbol/snpr.u",""
"SNPR.WS","Tortoise Acquisition Corp. II","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/snpr.ws",""
"NDP","Tortoise Energy Independence Fund, Inc.","10.87","$20.07M","2012","n/a","n/a","https://old.nasdaq.com/symbol/ndp",""
"TYG","Tortoise Energy Infrastructure Corporation","16.79","$223.88M","2004","n/a","n/a","https://old.nasdaq.com/symbol/tyg",""
"TEAF","Tortoise Essential Assets Income Term Fund","12.25","$165.26M","2019","n/a","n/a","https://old.nasdaq.com/symbol/teaf",""
"NTG","Tortoise Midstream Energy Fund, Inc.","16.5","$104.29M","2010","n/a","n/a","https://old.nasdaq.com/symbol/ntg",""
"TTP","Tortoise Pipeline & Energy Fund, Inc.","12.6","$31.55M","2011","n/a","n/a","https://old.nasdaq.com/symbol/ttp",""
"TPZ","Tortoise Power and Energy Infrastructure Fund, Inc","8.76","$60.89M","2009","n/a","n/a","https://old.nasdaq.com/symbol/tpz",""
"TOT","Total SE","37.43","$98.39B","n/a","Energy","Oil & Gas Production","https://old.nasdaq.com/symbol/tot",""
"TSQ","Townsquare Media, Inc.","5.38","$102.1M","2014","Consumer Services","Broadcasting","https://old.nasdaq.com/symbol/tsq",""
"TM","Toyota Motor Corp Ltd Ord","139.64","$195.21B","n/a","Capital Goods","Auto Manufacturing","https://old.nasdaq.com/symbol/tm",""
"TPGY.U","TPG Pace Beneficial Finance Corp.","n/a","n/a","2020","n/a","n/a","https://old.nasdaq.com/symbol/tpgy.u",""
"PACE.U","TPG Pace Tech Opportunities Corp.","n/a","n/a","2020","n/a","n/a","https://old.nasdaq.com/symbol/pace.u",""
"TRTX","TPG RE Finance Trust, Inc.","8.73","$670.09M","2017","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/trtx",""
"TT","Trane Technologies plc","145.67","$34.98B","n/a","Capital Goods","Auto Parts:O.E.M.","https://old.nasdaq.com/symbol/tt",""
"TAC","TransAlta Corporation","6.45","$1.77B","n/a","Public Utilities","Electric Utilities: Central","https://old.nasdaq.com/symbol/tac",""
"TCI","Transcontinental Realty Investors, Inc.","30.3","$264.15M","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/tci",""
"TDG","Transdigm Group Incorporated","568.32","$30.81B","2006","Capital Goods","Military/Government/Technical","https://old.nasdaq.com/symbol/tdg",""
"RIG","Transocean Ltd.","1.07","$658.17M","n/a","Energy","Oil & Gas Production","https://old.nasdaq.com/symbol/rig",""
"TGS","Transportadora De Gas Sa Ord B","5.18","$787.95M","n/a","Public Utilities","Natural Gas Distribution","https://old.nasdaq.com/symbol/tgs",""
"TRU","TransUnion","95.45","$18.16B","2015","Finance","Finance: Consumer Services","https://old.nasdaq.com/symbol/tru",""
"TREB","Trebia Acquisition Corp.","9.9","$640.41M","2020","Finance","Business Services","https://old.nasdaq.com/symbol/treb",""
"TREB.U","Trebia Acquisition Corp.","n/a","n/a","2020","n/a","n/a","https://old.nasdaq.com/symbol/treb.u",""
"TREB.WS","Trebia Acquisition Corp.","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/treb.ws",""
"TREC","Trecora Resources","6.56","$162.8M","n/a","Energy","Integrated oil Companies","https://old.nasdaq.com/symbol/trec",""
"TG","Tredegar Corporation","15.32","$513.48M","n/a","Capital Goods","Metal Fabrications","https://old.nasdaq.com/symbol/tg",""
"THS","Treehouse Foods, Inc.","35.24","$1.99B","n/a","Consumer Non-Durables","Packaged Foods","https://old.nasdaq.com/symbol/ths",""
"TREX","Trex Company, Inc.","68.07","$7.88B","n/a","Basic Industries","Forest Products","https://old.nasdaq.com/symbol/trex",""
"TY","Tri Continental Corporation","27.53","$1.47B","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ty",""
"TY^","Tri Continental Corporation","57.2358","n/a","n/a","Consumer Services","Miscellaneous","https://old.nasdaq.com/symbol/ty^",""
"TPH","TRI Pointe Group, Inc.","16.16","$2.05B","2013","Capital Goods","Homebuilding","https://old.nasdaq.com/symbol/tph",""
"TRNE","Trine Acquisition Corp.","10.43","$391.32M","2019","Technology","Computer peripheral equipment","https://old.nasdaq.com/symbol/trne",""
"TRNE.U","Trine Acquisition Corp.","n/a","n/a","2019","n/a","n/a","https://old.nasdaq.com/symbol/trne.u",""
"TRNE.WS","Trine Acquisition Corp.","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/trne.ws",""
"TNET","TriNet Group, Inc.","76.42","$5.09B","2014","Miscellaneous","Business Services","https://old.nasdaq.com/symbol/tnet",""
"TRN","Trinity Industries, Inc.","22.03","$2.51B","n/a","Capital Goods","Railroads","https://old.nasdaq.com/symbol/trn",""
"TSE","Trinseo S.A.","37.93","$1.45B","2014","Basic Industries","Major Chemicals","https://old.nasdaq.com/symbol/tse",""
"TPVG","TriplePoint Venture Growth BDC Corp.","11.85","$364.79M","2014","n/a","n/a","https://old.nasdaq.com/symbol/tpvg",""
"TPVY","TriplePoint Venture Growth BDC Corp.","25.35","n/a","2017","n/a","n/a","https://old.nasdaq.com/symbol/tpvy",""
"GTS","Triple-S Management Corporation","22.93","$537.42M","2007","Finance","Accident &Health Insurance","https://old.nasdaq.com/symbol/gts",""
"TRTN","Triton International Limited","38.74","$2.66B","2016","Technology","Diversified Commercial Services","https://old.nasdaq.com/symbol/trtn",""
"TRTN^A","Triton International Limited","26.51","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/trtn^a",""
"TRTN^B","Triton International Limited","25.9","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/trtn^b",""
"TRTN^C","Triton International Limited","25.297","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/trtn^c",""
"TRTN^D","Triton International Limited","24.31","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/trtn^d",""
"TGI","Triumph Group, Inc.","8.79","$457.72M","1996","Capital Goods","Aerospace","https://old.nasdaq.com/symbol/tgi",""
"TROX","Tronox Holdings plc","11.7","$1.68B","n/a","Basic Industries","Major Chemicals","https://old.nasdaq.com/symbol/trox",""
"TBI","TrueBlue, Inc.","17.61","$624.68M","n/a","Technology","Professional Services","https://old.nasdaq.com/symbol/tbi",""
"TFC","Truist Financial Corporation","48.52","$65.41B","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/tfc",""
"TFC^F","Truist Financial Corporation","25.76","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/tfc^f",""
"TFC^G","Truist Financial Corporation","25.43","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/tfc^g",""
"TFC^H","Truist Financial Corporation","25.95","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/tfc^h",""
"TFC^I","Truist Financial Corporation","25.7","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/tfc^i",""
"TFC^O","Truist Financial Corporation","27.75","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/tfc^o",""
"TFC^R","Truist Financial Corporation","26.7","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/tfc^r",""
"TNP","Tsakos Energy Navigation Ltd","8.06","$151.38M","2002","Transportation","Marine Transportation","https://old.nasdaq.com/symbol/tnp",""
"TNP^D","Tsakos Energy Navigation Ltd","20.13","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/tnp^d",""
"TNP^E","Tsakos Energy Navigation Ltd","19.75","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/tnp^e",""
"TNP^F","Tsakos Energy Navigation Ltd","19.65","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/tnp^f",""
"TUFN","Tufin Software Technologies Ltd.","7.43","$265.35M","2019","Technology","EDP Services","https://old.nasdaq.com/symbol/tufn",""
"TUP","Tupperware Brands Corporation","27.23","$1.34B","n/a","Consumer Non-Durables","Plastic Products","https://old.nasdaq.com/symbol/tup",""
"TKC","Turkcell Iletisim Hizmetleri AS","4.99","$4.36B","n/a","Public Utilities","Telecommunications Equipment","https://old.nasdaq.com/symbol/tkc",""
"TPB","Turning Point Brands, Inc.","37.8","$724.4M","2016","Consumer Non-Durables","Tobacco","https://old.nasdaq.com/symbol/tpb",""
"TRQ","Turquoise Hill Resources Ltd.","8.8","$1.77B","n/a","Basic Industries","Precious Metals","https://old.nasdaq.com/symbol/trq",""
"TPC","Tutor Perini Corporation","13.37","$679.56M","n/a","Basic Industries","General Bldg Contractors - Nonresidential Bldgs","https://old.nasdaq.com/symbol/tpc",""
